t,MV,PV,DV
3.900000000000000000e+01,6.500000000000000000e+01,3.028000000000000114e+01,5.000000000000000000e+01
4.000000000000000000e+01,6.500000000000000000e+01,3.053000000000000114e+01,5.000000000000000000e+01
4.100000000000000000e+01,6.500000000000000000e+01,3.060000000000000142e+01,5.000000000000000000e+01
4.200000000000000000e+01,6.499999999999998579e+01,3.089000000000000057e+01,5.000000000000000000e+01
4.300000000000000000e+01,6.500000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01
4.400000000000000000e+01,6.500000000000000000e+01,3.130999999999999872e+01,5.000000000000000000e+01
4.500000000000000000e+01,6.500000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01
4.600000000000000000e+01,6.500000000000000000e+01,3.166000000000000014e+01,5.000000000000000000e+01
4.700000000000000000e+01,6.500000000000000000e+01,3.182000000000000028e+01,5.000000000000000000e+01
4.800000000000000000e+01,6.500000000000000000e+01,3.214999999999999858e+01,5.000000000000000000e+01
4.900000000000000000e+01,6.500000000000000000e+01,3.221000000000000085e+01,5.000000000000000000e+01
5.000000000000000000e+01,6.500000000000000000e+01,3.243999999999999773e+01,5.000000000000000000e+01
5.100000000000000000e+01,6.500000000000000000e+01,3.253000000000000114e+01,5.000000000000000000e+01
5.200000000000000000e+01,6.500000000000000000e+01,3.285000000000000142e+01,5.000000000000000000e+01
5.300000000000000000e+01,6.500000000000000000e+01,3.297999999999999687e+01,5.000000000000000000e+01
5.400000000000000000e+01,6.500000000000000000e+01,3.317999999999999972e+01,5.000000000000000000e+01
5.500000000000000000e+01,6.500000000000000000e+01,3.339999999999999858e+01,5.000000000000000000e+01
5.600000000000000000e+01,6.500000000000000000e+01,3.350000000000000000e+01,5.000000000000000000e+01
5.700000000000000000e+01,6.500000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01
5.800000000000000000e+01,6.500000000000000000e+01,3.392000000000000171e+01,5.000000000000000000e+01
5.900000000000000000e+01,6.500000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01
6.000000000000000000e+01,6.500000000000000000e+01,3.427000000000000313e+01,5.000000000000000000e+01
6.100000000000000000e+01,6.500000000000000000e+01,3.446999999999999886e+01,5.000000000000000000e+01
6.200000000000000000e+01,6.500000000000000000e+01,3.468999999999999773e+01,5.000000000000000000e+01
6.300000000000000000e+01,6.500000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01
6.400000000000000000e+01,6.500000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01
6.500000000000000000e+01,6.500000000000000000e+01,3.514000000000000057e+01,5.000000000000000000e+01
6.600000000000000000e+01,6.500000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01
6.700000000000000000e+01,6.500000000000000000e+01,3.553000000000000114e+01,5.000000000000000000e+01
6.800000000000000000e+01,6.500000000000000000e+01,3.571999999999999886e+01,5.000000000000000000e+01
6.900000000000000000e+01,6.500000000000000000e+01,3.597999999999999687e+01,5.000000000000000000e+01
7.000000000000000000e+01,6.500000000000000000e+01,3.607999999999999829e+01,5.000000000000000000e+01
7.100000000000000000e+01,6.500000000000000000e+01,3.636999999999999744e+01,5.000000000000000000e+01
7.200000000000000000e+01,6.500000000000000000e+01,3.646000000000000085e+01,5.000000000000000000e+01
7.300000000000000000e+01,6.500000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01
7.400000000000000000e+01,6.500000000000000000e+01,3.682000000000000028e+01,5.000000000000000000e+01
7.500000000000000000e+01,6.500000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01
7.600000000000000000e+01,6.500000000000000000e+01,3.707999999999999829e+01,5.000000000000000000e+01
7.700000000000000000e+01,6.500000000000000000e+01,3.732999999999999829e+01,5.000000000000000000e+01
7.800000000000000000e+01,6.499999999999998579e+01,3.742999999999999972e+01,5.000000000000000000e+01
7.900000000000000000e+01,6.500000000000000000e+01,3.765999999999999659e+01,5.000000000000000000e+01
8.000000000000000000e+01,6.500000000000000000e+01,3.771999999999999886e+01,5.000000000000000000e+01
8.100000000000000000e+01,6.500000000000000000e+01,3.797999999999999687e+01,5.000000000000000000e+01
8.200000000000000000e+01,6.500000000000000000e+01,3.803999999999999915e+01,5.000000000000000000e+01
8.300000000000000000e+01,6.500000000000000000e+01,3.829999999999999716e+01,5.000000000000000000e+01
8.400000000000000000e+01,6.500000000000000000e+01,3.832999999999999829e+01,5.000000000000000000e+01
8.500000000000000000e+01,6.500000000000000000e+01,3.861999999999999744e+01,5.000000000000000000e+01
8.600000000000000000e+01,6.500000000000001421e+01,3.861999999999999744e+01,5.000000000000000000e+01
8.700000000000000000e+01,6.499999999999998579e+01,3.895000000000000284e+01,5.000000000000000000e+01
8.800000000000000000e+01,6.500000000000000000e+01,3.903999999999999915e+01,5.000000000000000000e+01
8.900000000000000000e+01,6.500000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01
9.000000000000000000e+01,6.500000000000000000e+01,3.932999999999999829e+01,5.000000000000000000e+01
9.100000000000000000e+01,6.500000000000000000e+01,3.956000000000000227e+01,5.000000000000000000e+01
9.200000000000000000e+01,6.500000000000000000e+01,3.968999999999999773e+01,5.000000000000000000e+01
9.300000000000000000e+01,6.500000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01
9.400000000000000000e+01,6.500000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01
9.500000000000000000e+01,6.500000000000000000e+01,4.022999999999999687e+01,5.000000000000000000e+01
9.600000000000000000e+01,6.500000000000000000e+01,4.027000000000000313e+01,5.000000000000000000e+01
9.700000000000000000e+01,6.500000000000000000e+01,4.049000000000000199e+01,5.000000000000000000e+01
9.800000000000000000e+01,6.500000000000001421e+01,4.059000000000000341e+01,5.000000000000000000e+01
9.900000000000000000e+01,6.500000000000000000e+01,4.075000000000000000e+01,5.000000000000000000e+01
1.000000000000000000e+02,6.000000000000000000e+01,4.088000000000000256e+01,5.000000000000000000e+01
1.010000000000000000e+02,6.000000000000000000e+01,4.110000000000000142e+01,5.000000000000000000e+01
1.020000000000000000e+02,6.000000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01
1.030000000000000000e+02,6.000000000000000000e+01,4.129999999999999716e+01,5.000000000000000000e+01
1.040000000000000000e+02,6.000000000000000000e+01,4.149000000000000199e+01,5.000000000000000000e+01
1.050000000000000000e+02,6.000000000000000711e+01,4.164999999999999858e+01,5.000000000000000000e+01
1.060000000000000000e+02,6.000000000000000711e+01,4.175000000000000000e+01,5.000000000000000000e+01
1.070000000000000000e+02,6.000000000000000000e+01,4.185000000000000142e+01,5.000000000000000000e+01
1.080000000000000000e+02,6.000000000000000000e+01,4.190999999999999659e+01,5.000000000000000000e+01
1.090000000000000000e+02,6.000000000000000000e+01,4.203999999999999915e+01,5.000000000000000000e+01
1.100000000000000000e+02,6.000000000000000711e+01,4.217000000000000171e+01,5.000000000000000000e+01
1.110000000000000000e+02,6.000000000000000000e+01,4.229999999999999716e+01,5.000000000000000000e+01
1.120000000000000000e+02,6.000000000000000000e+01,4.242999999999999972e+01,5.000000000000000000e+01
1.130000000000000000e+02,6.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01
1.140000000000000000e+02,6.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01
1.150000000000000000e+02,6.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.160000000000000000e+02,6.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.170000000000000000e+02,6.000000000000000000e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.180000000000000000e+02,6.000000000000000000e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.190000000000000000e+02,5.999999999999999289e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.200000000000000000e+02,6.000000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.210000000000000000e+02,6.000000000000000000e+01,4.329999999999999716e+01,5.000000000000000000e+01
1.220000000000000000e+02,6.000000000000000000e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.230000000000000000e+02,6.000000000000000000e+01,4.349000000000000199e+01,5.000000000000000000e+01
1.240000000000000000e+02,6.000000000000000711e+01,4.359000000000000341e+01,5.000000000000000000e+01
1.250000000000000000e+02,6.000000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01
1.260000000000000000e+02,6.000000000000000711e+01,4.384000000000000341e+01,5.000000000000000000e+01
1.270000000000000000e+02,6.000000000000000000e+01,4.403999999999999915e+01,5.000000000000000000e+01
1.280000000000000000e+02,6.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01
1.290000000000000000e+02,6.000000000000000000e+01,4.413000000000000256e+01,5.000000000000000000e+01
1.300000000000000000e+02,6.000000000000000000e+01,4.425999999999999801e+01,5.000000000000000000e+01
1.310000000000000000e+02,5.999999999999999289e+01,4.439000000000000057e+01,5.000000000000000000e+01
1.320000000000000000e+02,6.000000000000000000e+01,4.446000000000000085e+01,5.000000000000000000e+01
1.330000000000000000e+02,6.000000000000000000e+01,4.457999999999999829e+01,5.000000000000000000e+01
1.340000000000000000e+02,5.999999999999999289e+01,4.475000000000000000e+01,5.000000000000000000e+01
1.350000000000000000e+02,5.999999999999999289e+01,4.478000000000000114e+01,5.000000000000000000e+01
1.360000000000000000e+02,6.000000000000000000e+01,4.481000000000000227e+01,5.000000000000000000e+01
1.370000000000000000e+02,6.000000000000000000e+01,4.493999999999999773e+01,5.000000000000000000e+01
1.380000000000000000e+02,5.999999999999999289e+01,4.507000000000000028e+01,5.000000000000000000e+01
1.390000000000000000e+02,6.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01
1.400000000000000000e+02,6.000000000000000000e+01,4.510000000000000142e+01,5.000000000000000000e+01
1.410000000000000000e+02,6.000000000000000000e+01,4.532999999999999829e+01,5.000000000000000000e+01
1.420000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
1.430000000000000000e+02,6.000000000000000000e+01,4.542000000000000171e+01,5.000000000000000000e+01
1.440000000000000000e+02,6.000000000000000000e+01,4.549000000000000199e+01,5.000000000000000000e+01
1.450000000000000000e+02,6.000000000000000000e+01,4.567999999999999972e+01,5.000000000000000000e+01
1.460000000000000000e+02,6.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
1.470000000000000000e+02,6.000000000000000000e+01,4.575000000000000000e+01,5.000000000000000000e+01
1.480000000000000000e+02,6.000000000000000000e+01,4.581000000000000227e+01,5.000000000000000000e+01
1.490000000000000000e+02,6.000000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
1.500000000000000000e+02,5.500000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
1.510000000000000000e+02,5.500000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
1.520000000000000000e+02,5.500000000000000000e+01,4.620000000000000284e+01,5.000000000000000000e+01
1.530000000000000000e+02,5.500000000000000000e+01,4.628999999999999915e+01,5.000000000000000000e+01
1.540000000000000000e+02,5.500000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
1.550000000000000000e+02,5.500000000000000000e+01,4.639000000000000057e+01,5.000000000000000000e+01
1.560000000000000000e+02,5.500000000000000000e+01,4.649000000000000199e+01,5.000000000000000000e+01
1.570000000000000000e+02,5.499999999999999289e+01,4.654999999999999716e+01,5.000000000000000000e+01
1.580000000000000000e+02,5.500000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01
1.590000000000000000e+02,5.500000000000000000e+01,4.657999999999999829e+01,5.000000000000000000e+01
1.600000000000000000e+02,5.500000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01
1.610000000000000000e+02,5.500000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01
1.620000000000000000e+02,5.499999999999999289e+01,4.667999999999999972e+01,5.000000000000000000e+01
1.630000000000000000e+02,5.499999999999999289e+01,4.667999999999999972e+01,5.000000000000000000e+01
1.640000000000000000e+02,5.500000000000000000e+01,4.671000000000000085e+01,5.000000000000000000e+01
1.650000000000000000e+02,5.500000000000000000e+01,4.681000000000000227e+01,5.000000000000000000e+01
1.660000000000000000e+02,5.500000000000000000e+01,4.690999999999999659e+01,5.000000000000000000e+01
1.670000000000000000e+02,5.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.680000000000000000e+02,5.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.690000000000000000e+02,5.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.700000000000000000e+02,5.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.710000000000000000e+02,5.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.720000000000000000e+02,5.500000000000000000e+01,4.713000000000000256e+01,5.000000000000000000e+01
1.730000000000000000e+02,5.500000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01
1.740000000000000000e+02,5.500000000000000000e+01,4.710000000000000142e+01,5.000000000000000000e+01
1.750000000000000000e+02,5.500000000000000711e+01,4.722999999999999687e+01,5.000000000000000000e+01
1.760000000000000000e+02,5.500000000000000000e+01,4.728999999999999915e+01,5.000000000000000000e+01
1.770000000000000000e+02,5.500000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01
1.780000000000000000e+02,5.500000000000000000e+01,4.742000000000000171e+01,5.000000000000000000e+01
1.790000000000000000e+02,5.500000000000000000e+01,4.739000000000000057e+01,5.000000000000000000e+01
1.800000000000000000e+02,5.500000000000000000e+01,4.760999999999999943e+01,5.000000000000000000e+01
1.810000000000000000e+02,5.500000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01
1.820000000000000000e+02,5.500000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01
1.830000000000000000e+02,5.500000000000000711e+01,4.764999999999999858e+01,5.000000000000000000e+01
1.840000000000000000e+02,5.500000000000000000e+01,4.784000000000000341e+01,5.000000000000000000e+01
1.850000000000000000e+02,5.500000000000000000e+01,4.793999999999999773e+01,5.000000000000000000e+01
1.860000000000000000e+02,5.500000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
1.870000000000000000e+02,5.500000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
1.880000000000000000e+02,5.500000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
1.890000000000000000e+02,5.500000000000000000e+01,4.803000000000000114e+01,5.000000000000000000e+01
1.900000000000000000e+02,5.500000000000000000e+01,4.803000000000000114e+01,5.000000000000000000e+01
1.910000000000000000e+02,5.500000000000000000e+01,4.813000000000000256e+01,5.000000000000000000e+01
1.920000000000000000e+02,5.500000000000000000e+01,4.810000000000000142e+01,5.000000000000000000e+01
1.930000000000000000e+02,5.500000000000000000e+01,4.818999999999999773e+01,5.000000000000000000e+01
1.940000000000000000e+02,5.500000000000000000e+01,4.822999999999999687e+01,5.000000000000000000e+01
1.950000000000000000e+02,5.500000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01
1.960000000000000000e+02,5.500000000000000000e+01,4.832000000000000028e+01,5.000000000000000000e+01
1.970000000000000000e+02,5.500000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01
1.980000000000000000e+02,5.500000000000000000e+01,4.835999999999999943e+01,5.000000000000000000e+01
1.990000000000000000e+02,5.500000000000000000e+01,4.842000000000000171e+01,5.000000000000000000e+01
2.000000000000000000e+02,4.999999999999999289e+01,4.857999999999999829e+01,5.000000000000000000e+01
2.010000000000000000e+02,5.000000000000000000e+01,4.857999999999999829e+01,5.000000000000000000e+01
2.020000000000000000e+02,5.000000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01
2.030000000000000000e+02,5.000000000000000000e+01,4.864999999999999858e+01,5.000000000000000000e+01
2.040000000000000000e+02,5.000000000000000000e+01,4.864999999999999858e+01,5.000000000000000000e+01
2.050000000000000000e+02,5.000000000000000000e+01,4.864999999999999858e+01,5.000000000000000000e+01
2.060000000000000000e+02,5.000000000000000000e+01,4.886999999999999744e+01,5.000000000000000000e+01
2.070000000000000000e+02,5.000000000000000000e+01,4.886999999999999744e+01,5.000000000000000000e+01
2.080000000000000000e+02,5.000000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01
2.090000000000000000e+02,5.000000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01
2.100000000000000000e+02,5.000000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01
2.110000000000000000e+02,5.000000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01
2.120000000000000000e+02,5.000000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01
2.130000000000000000e+02,5.000000000000000000e+01,4.918999999999999773e+01,5.000000000000000000e+01
2.140000000000000000e+02,5.000000000000000000e+01,4.922999999999999687e+01,5.000000000000000000e+01
2.150000000000000000e+02,5.000000000000000000e+01,4.922999999999999687e+01,5.000000000000000000e+01
2.160000000000000000e+02,5.000000000000000711e+01,4.922999999999999687e+01,5.000000000000000000e+01
2.170000000000000000e+02,5.000000000000000000e+01,4.922999999999999687e+01,5.000000000000000000e+01
2.180000000000000000e+02,5.000000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01
2.190000000000000000e+02,5.000000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01
2.200000000000000000e+02,5.000000000000000000e+01,4.932000000000000028e+01,5.000000000000000000e+01
2.210000000000000000e+02,5.000000000000000000e+01,4.935000000000000142e+01,5.000000000000000000e+01
2.220000000000000000e+02,5.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01
2.230000000000000000e+02,5.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01
2.240000000000000000e+02,5.000000000000000000e+01,4.932000000000000028e+01,5.000000000000000000e+01
2.250000000000000000e+02,5.000000000000000000e+01,4.942000000000000171e+01,5.000000000000000000e+01
2.260000000000000000e+02,5.000000000000000000e+01,4.942000000000000171e+01,5.000000000000000000e+01
2.270000000000000000e+02,5.000000000000000000e+01,4.954999999999999716e+01,5.000000000000000000e+01
2.280000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.290000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.300000000000000000e+02,5.000000000000000711e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.310000000000000000e+02,5.000000000000000000e+01,4.952000000000000313e+01,5.000000000000000000e+01
2.320000000000000000e+02,5.000000000000000000e+01,4.954999999999999716e+01,5.000000000000000000e+01
2.330000000000000000e+02,5.000000000000000000e+01,4.954999999999999716e+01,5.000000000000000000e+01
2.340000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.350000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.360000000000000000e+02,5.000000000000000711e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.370000000000000000e+02,5.000000000000000000e+01,4.960999999999999943e+01,5.000000000000000000e+01
2.380000000000000000e+02,5.000000000000000000e+01,4.960999999999999943e+01,5.000000000000000000e+01
2.390000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.400000000000000000e+02,5.000000000000000000e+01,4.964000000000000057e+01,5.000000000000000000e+01
2.410000000000000000e+02,5.000000000000000000e+01,4.964000000000000057e+01,5.000000000000000000e+01
2.420000000000000000e+02,5.000000000000000000e+01,4.964000000000000057e+01,5.000000000000000000e+01
2.430000000000000000e+02,5.000000000000000000e+01,4.960999999999999943e+01,5.000000000000000000e+01
2.440000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
2.450000000000000000e+02,5.000000000000000711e+01,4.967999999999999972e+01,5.000000000000000000e+01
2.460000000000000000e+02,5.000000000000000000e+01,4.971000000000000085e+01,5.000000000000000000e+01
2.470000000000000000e+02,5.000000000000000000e+01,4.974000000000000199e+01,5.000000000000000000e+01
2.480000000000000000e+02,5.000000000000000711e+01,4.974000000000000199e+01,5.000000000000000000e+01
2.490000000000000000e+02,5.000000000000000711e+01,4.967999999999999972e+01,5.000000000000000000e+01
2.500000000000000000e+02,5.000000000000000000e+01,4.977000000000000313e+01,5.000000000000000000e+01
2.510000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
2.520000000000000000e+02,5.000000000000000000e+01,4.984000000000000341e+01,5.000000000000000000e+01
2.530000000000000000e+02,5.000000000000000000e+01,4.981000000000000227e+01,5.000000000000000000e+01
2.540000000000000000e+02,4.999999999999999289e+01,4.986999999999999744e+01,5.000000000000000000e+01
2.550000000000000000e+02,5.000000000000000000e+01,4.971000000000000085e+01,5.000000000000000000e+01
2.560000000000000000e+02,5.000000000000000000e+01,4.984000000000000341e+01,5.000000000000000000e+01
2.570000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
2.580000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
2.590000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
2.600000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
2.610000000000000000e+02,5.000000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01
2.620000000000000000e+02,5.000000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01
2.630000000000000000e+02,5.000000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01
2.640000000000000000e+02,5.000000000000000000e+01,4.992999999999999972e+01,5.000000000000000000e+01
2.650000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
2.660000000000000000e+02,5.000000000000000000e+01,5.013000000000000256e+01,5.000000000000000000e+01
2.670000000000000000e+02,5.000000000000000000e+01,5.015999999999999659e+01,5.000000000000000000e+01
2.680000000000000000e+02,5.000000000000000000e+01,5.018999999999999773e+01,5.000000000000000000e+01
2.690000000000000000e+02,4.999999999999999289e+01,5.018999999999999773e+01,5.000000000000000000e+01
2.700000000000000000e+02,4.999999999999999289e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.710000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.720000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.730000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.740000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.750000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.760000000000000000e+02,5.000000000000000000e+01,5.025999999999999801e+01,5.000000000000000000e+01
2.770000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.780000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.790000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.800000000000000000e+02,5.000000000000000000e+01,5.018999999999999773e+01,5.000000000000000000e+01
2.810000000000000000e+02,5.000000000000000000e+01,5.025999999999999801e+01,5.000000000000000000e+01
2.820000000000000000e+02,5.000000000000000000e+01,5.028999999999999915e+01,5.000000000000000000e+01
2.830000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.840000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
2.850000000000000000e+02,5.000000000000000000e+01,5.032000000000000028e+01,5.000000000000000000e+01
2.860000000000000000e+02,5.000000000000000000e+01,5.042000000000000171e+01,5.000000000000000000e+01
2.870000000000000000e+02,5.000000000000000000e+01,5.035000000000000142e+01,5.000000000000000000e+01
2.880000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.890000000000000000e+02,5.000000000000000000e+01,5.050999999999999801e+01,5.000000000000000000e+01
2.900000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.910000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.920000000000000000e+02,5.000000000000000000e+01,5.047999999999999687e+01,5.000000000000000000e+01
2.930000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.940000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.950000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.960000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.970000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
2.980000000000000000e+02,5.000000000000000000e+01,5.057999999999999829e+01,5.000000000000000000e+01
2.990000000000000000e+02,5.000000000000000000e+01,5.067999999999999972e+01,5.000000000000000000e+01
3.000000000000000000e+02,5.000000000000000000e+01,5.067999999999999972e+01,5.000000000000000000e+01
3.010000000000000000e+02,5.000000000000000000e+01,5.057999999999999829e+01,5.000000000000000000e+01
3.020000000000000000e+02,5.000000000000000000e+01,5.064000000000000057e+01,5.000000000000000000e+01
3.030000000000000000e+02,5.000000000000000000e+01,5.077000000000000313e+01,5.000000000000000000e+01
3.040000000000000000e+02,5.000000000000000000e+01,5.077000000000000313e+01,5.000000000000000000e+01
3.050000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.060000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.070000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.080000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.090000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.100000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.110000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.120000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.130000000000000000e+02,5.000000000000000000e+01,5.089999999999999858e+01,5.000000000000000000e+01
3.140000000000000000e+02,5.000000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01
3.150000000000000000e+02,5.000000000000000000e+01,5.096999999999999886e+01,5.000000000000000000e+01
3.160000000000000000e+02,5.000000000000000711e+01,5.089999999999999858e+01,5.000000000000000000e+01
3.170000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.180000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.190000000000000000e+02,5.000000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01
3.200000000000000000e+02,5.000000000000000000e+01,5.096999999999999886e+01,5.000000000000000000e+01
3.210000000000000000e+02,5.000000000000000711e+01,5.089999999999999858e+01,5.000000000000000000e+01
3.220000000000000000e+02,5.000000000000000000e+01,5.089999999999999858e+01,5.000000000000000000e+01
3.230000000000000000e+02,5.000000000000000000e+01,5.089999999999999858e+01,5.000000000000000000e+01
3.240000000000000000e+02,5.000000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01
3.250000000000000000e+02,5.000000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01
3.260000000000000000e+02,5.000000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01
3.270000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
3.280000000000000000e+02,5.000000000000000000e+01,5.089999999999999858e+01,5.000000000000000000e+01
3.290000000000000000e+02,5.000000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01
